CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
264729576,11/09/2016,19:30:00,11/09/2016,19:35:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,RESIDENCE - APT. HOUSE,,,982114,175224,40.647634001,-74.00769878,"(40.647634001, -74.00769878)"
942373959,11/09/2016,19:18:00,11/09/2016,19:24:00,11/09/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1006893,190126,40.688507974,-73.918354598,"(40.688507974, -73.918354598)"
391152308,11/09/2016,19:10:00,11/09/2016,19:15:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,50,FRONT OF,RESIDENCE - PUBLIC HOUSING,,MARBLE HILL,1009728,258440,40.876003912,-73.907873014,"(40.876003912, -73.907873014)"
857981933,11/09/2016,19:09:00,11/09/2016,20:03:00,11/09/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,88,INSIDE,RESIDENCE - PUBLIC HOUSING,,WHITMAN,991148,192533,40.695140908,-73.975125947,"(40.695140908, -73.975125947)"
279908897,11/09/2016,17:45:00,11/09/2016,17:50:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,STREET,,,1001128,232587,40.805065604,-73.939035658,"(40.805065604, -73.939035658)"
356859096,11/09/2016,17:40:00,11/09/2016,17:46:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,OTHER,,,1008325,242923,40.833418326,-73.913001981,"(40.833418326, -73.913001981)"
459576132,11/09/2016,17:15:00,11/09/2016,17:15:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,28,,BUS (OTHER),,,999342,233575,40.807780622,-73.945484727,"(40.807780622, -73.945484727)"
869266693,11/09/2016,16:00:00,11/09/2016,16:30:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,RESIDENCE - APT. HOUSE,,,1042943,154220,40.589788318,-73.788677052,"(40.589788318, -73.788677052)"
632856112,11/09/2016,15:00:00,11/09/2016,15:15:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,,STREET,,,1010525,242669,40.832714898,-73.905052875,"(40.832714898, -73.905052875)"
985155121,11/09/2016,13:20:00,11/09/2016,13:40:00,11/09/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",ATTEMPTED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,OTHER,,,962824,174279,40.645014517,-74.07720963,"(40.645014517, -74.07720963)"
915079193,11/09/2016,13:10:00,11/09/2016,13:15:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. TRANSIT POLICE,BROOKLYN,72,,TRANSIT - NYC SUBWAY,,,983024,177659,40.654317721,-74.004419926,"(40.654317721, -74.004419926)"
943211230,11/09/2016,12:59:00,11/09/2016,13:05:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,,STREET,,,1020973,256159,40.869703651,-73.86722365,"(40.869703651, -73.86722365)"
384287714,11/09/2016,12:55:00,11/09/2016,13:01:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,OTHER,BRONX,45,REAR OF,PARKING LOT/GARAGE (PRIVATE),,,1031022,256610,40.87089398,-73.830886836,"(40.87089398, -73.830886836)"
763865266,11/09/2016,12:15:00,11/09/2016,12:30:00,11/09/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1055674,198673,40.711708175,-73.742368551,"(40.711708175, -73.742368551)"
597488067,11/09/2016,11:45:00,11/09/2016,11:55:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE - APT. HOUSE,,,974986,170914,40.635799386,-74.033379478,"(40.635799386, -74.033379478)"
879970679,11/09/2016,11:20:00,11/09/2016,11:30:00,11/09/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1052294,156172,40.595079296,-73.754989245,"(40.595079296, -73.754989245)"
596453377,11/09/2016,10:00:00,11/09/2016,10:15:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE - APT. HOUSE,,,1058662,194327,40.699754857,-73.731638652,"(40.699754857, -73.731638652)"
925602523,11/09/2016,09:18:00,11/09/2016,09:37:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,23,OPPOSITE OF,STREET,,,1000552,225907,40.786731898,-73.941132468,"(40.786731898, -73.941132468)"
126748255,11/09/2016,08:00:00,11/09/2016,08:30:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,48,,BUS (OTHER),,,1015985,246990,40.844556849,-73.885301938,"(40.844556849, -73.885301938)"
100069895,11/09/2016,08:00:00,11/09/2016,08:10:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1007562,233891,40.80863009,-73.915790597,"(40.80863009, -73.915790597)"
830001755,11/09/2016,08:00:00,11/09/2016,08:30:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,48,,STREET,,,1015985,246990,40.844556849,-73.885301938,"(40.844556849, -73.885301938)"
478571674,11/09/2016,08:00:00,11/09/2016,08:30:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,48,,BUS (OTHER),,,1015985,246990,40.844556849,-73.885301938,"(40.844556849, -73.885301938)"
575450977,11/09/2016,05:30:00,11/09/2016,06:00:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,1002294,221703,40.775189647,-73.934853135,"(40.775189647, -73.934853135)"
542922670,11/09/2016,04:40:00,11/09/2016,04:40:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,7,FRONT OF,RESIDENCE - PUBLIC HOUSING,,LA GUARDIA,987063,198657,40.711952093,-73.989854676,"(40.711952093, -73.989854676)"
184473023,11/09/2016,03:55:00,11/09/2016,04:02:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,RESIDENCE - APT. HOUSE,,,1053364,158349,40.601046419,-73.751114148,"(40.601046419, -73.751114148)"
731549292,11/09/2016,03:00:00,11/09/2016,03:05:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,,STREET,,,1033147,217909,40.764659302,-73.823485413,"(40.764659302, -73.823485413)"
338094721,11/09/2016,02:58:00,11/09/2016,03:25:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE-HOUSE,,,1037231,239019,40.822576886,-73.808575867,"(40.822576886, -73.808575867)"
732202923,11/09/2016,01:55:00,11/09/2016,02:07:00,11/09/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,BAR/NIGHT CLUB,,,982694,209099,40.740613159,-74.005616509,"(40.740613159, -74.005616509)"
703996919,11/09/2016,01:30:00,11/09/2016,01:35:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,,,,985545,204690,40.72851158,-73.995329093,"(40.72851158, -73.995329093)"
329509764,11/09/2016,00:30:00,11/09/2016,01:00:00,11/09/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,994545,168153,40.628219888,-73.962912942,"(40.628219888, -73.962912942)"
128568795,11/09/2016,00:20:00,11/09/2016,00:50:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1030194,257806,40.874180976,-73.833872447,"(40.874180976, -73.833872447)"
503200808,11/09/2016,00:20:00,11/09/2016,00:50:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1030194,257806,40.874180976,-73.833872447,"(40.874180976, -73.833872447)"
644394693,11/09/2016,00:20:00,11/09/2016,00:33:00,11/09/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,STREET,,,1005312,190540,40.689648211,-73.924054122,"(40.689648211, -73.924054122)"
921049171,11/09/2016,00:15:00,11/09/2016,00:40:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1054176,156486,40.595926511,-73.748209344,"(40.595926511, -73.748209344)"
340560075,11/09/2016,00:10:00,11/09/2016,00:20:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,OTHER,,,1004830,246311,40.842726236,-73.92562141,"(40.842726236, -73.92562141)"
946507710,11/09/2016,00:03:00,11/09/2016,00:28:00,11/09/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1033138,240208,40.825863948,-73.823355576,"(40.825863948, -73.823355576)"
321174572,11/10/2016,20:30:00,11/10/2016,20:40:00,11/16/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1039547,202156,40.72138364,-73.800511272,"(40.72138364, -73.800511272)"
885984408,11/10/2016,16:00:00,11/10/2016,17:00:00,11/14/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,940796,150185,40.578800855,-74.156431936,"(40.578800855, -74.156431936)"
972786170,11/10/2016,18:00:00,11/10/2016,19:00:00,11/12/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE - APT. HOUSE,,,991680,174677,40.646129746,-73.973227133,"(40.646129746, -73.973227133)"
721547637,11/10/2016,22:00:00,11/10/2016,23:25:00,11/11/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,1028831,264480,40.892505984,-73.838756489,"(40.892505984, -73.838756489)"
474009426,11/10/2016,20:38:00,11/10/2016,20:39:00,11/11/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,CANDY STORE,,,1027421,256009,40.869262767,-73.8439109,"(40.869262767, -73.8439109)"
738180397,11/10/2016,19:40:00,11/10/2016,19:58:00,11/11/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,84,INSIDE,CLOTHING/BOUTIQUE,,,988175,190975,40.690866375,-73.985848057,"(40.690866375, -73.985848057)"
203875048,11/10/2016,16:00:00,11/10/2016,16:25:00,11/11/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,986882,214802,40.756266207,-73.990501248,"(40.756266207, -73.990501248)"
718481009,11/10/2016,16:00:00,11/10/2016,16:25:00,11/11/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,986882,214802,40.756266207,-73.990501248,"(40.756266207, -73.990501248)"
269906547,11/10/2016,16:00:00,11/10/2016,16:25:00,11/11/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,986882,214802,40.756266207,-73.990501248,"(40.756266207, -73.990501248)"
769372843,11/10/2016,22:20:00,11/10/2016,22:36:00,11/10/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,GROCERY/BODEGA,,,1009748,240284,40.826171036,-73.907869742,"(40.826171036, -73.907869742)"
219082266,11/10/2016,21:50:00,11/10/2016,22:02:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,991199,216774,40.761676504,-73.974917003,"(40.761676504, -73.974917003)"
566503643,11/10/2016,21:25:00,11/10/2016,21:35:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,940558,152854,40.586125552,-74.157305967,"(40.586125552, -74.157305967)"
968559165,11/10/2016,21:25:00,11/10/2016,21:35:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,RESIDENCE-HOUSE,,,940558,152854,40.586125552,-74.157305967,"(40.586125552, -74.157305967)"
154289221,11/10/2016,21:05:00,11/10/2016,21:10:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,FAST FOOD,,,1017425,214766,40.756105554,-73.880256569,"(40.756105554, -73.880256569)"
530206307,11/10/2016,20:21:00,11/10/2016,20:40:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,,,1024589,267878,40.90185281,-73.854078872,"(40.90185281, -73.854078872)"
610820478,11/10/2016,19:30:00,11/10/2016,19:45:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,,,1023658,263624,40.890181156,-73.85747171,"(40.890181156, -73.85747171)"
963326092,11/10/2016,18:50:00,11/10/2016,18:58:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1005507,241210,40.828723865,-73.923190768,"(40.828723865, -73.923190768)"
163513194,11/10/2016,18:20:00,11/10/2016,18:25:00,11/10/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,102,INSIDE,RESIDENCE-HOUSE,,,1025164,187653,40.681654562,-73.852487561,"(40.681654562, -73.852487561)"
532827527,11/10/2016,18:00:00,11/10/2016,18:04:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,1007938,250692,40.854742994,-73.914373035,"(40.854742994, -73.914373035)"
971160475,11/10/2016,16:00:00,11/10/2016,16:25:00,11/10/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,986882,214802,40.756266207,-73.990501248,"(40.756266207, -73.990501248)"
506792141,11/10/2016,16:00:00,11/10/2016,16:20:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999607,239622,40.824377486,-73.944513634,"(40.824377486, -73.944513634)"
345643132,11/10/2016,15:20:00,11/10/2016,15:30:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,PUBLIC SCHOOL,,,1016586,179940,40.66051961,-73.883452174,"(40.66051961, -73.883452174)"
662087710,11/10/2016,15:15:00,11/10/2016,15:25:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,113,INSIDE,RESIDENCE-HOUSE,,,1040364,188626,40.684241913,-73.7976766,"(40.684241913, -73.7976766)"
996246868,11/10/2016,15:00:00,11/10/2016,15:20:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,,,940796,150185,40.578800855,-74.156431936,"(40.578800855, -74.156431936)"
583919611,11/10/2016,14:50:00,11/10/2016,15:15:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE-HOUSE,,,1006716,164535,40.618266733,-73.919078072,"(40.618266733, -73.919078072)"
629316485,11/10/2016,14:30:00,11/10/2016,14:35:00,11/10/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE-HOUSE,,,1021678,247781,40.846705615,-73.864721395,"(40.846705615, -73.864721395)"
949414163,11/10/2016,13:45:00,11/10/2016,13:57:00,11/10/2016,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,DRUG STORE,,,995905,174206,40.644832401,-73.958002988,"(40.644832401, -73.958002988)"
413380040,11/10/2016,13:30:00,11/10/2016,13:45:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,REAR OF,RESIDENCE-HOUSE,,,1002168,167630,40.626772226,-73.935451917,"(40.626772226, -73.935451917)"
202273189,11/10/2016,13:00:00,11/10/2016,13:05:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,INSIDE,RESIDENCE - PUBLIC HOUSING,,TOMPKINS,999812,193525,40.697852725,-73.943879632,"(40.697852725, -73.943879632)"
242138419,11/10/2016,12:45:00,11/10/2016,12:48:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,88,FRONT OF,RESIDENCE - PUBLIC HOUSING,,WHITMAN,991395,192688,40.695566151,-73.974235054,"(40.695566151, -73.974235054)"
509716529,11/10/2016,12:00:00,11/10/2016,12:00:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,INSIDE,OTHER,,,1028531,246932,40.844343656,-73.839957515,"(40.844343656, -73.839957515)"
729964180,11/10/2016,11:10:00,11/10/2016,11:14:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1001723,173056,40.641666331,-73.937040978,"(40.641666331, -73.937040978)"
509519146,11/10/2016,10:15:00,11/10/2016,10:30:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. HOUSING POLICE,MANHATTAN,24,FRONT OF,RESIDENCE - PUBLIC HOUSING,,DOUGLASS,993963,229442,40.796444219,-73.964921227,"(40.796444219, -73.964921227)"
639503870,11/10/2016,08:30:00,11/10/2016,08:35:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,999271,185194,40.674986972,-73.945849231,"(40.674986972, -73.945849231)"
459132866,11/10/2016,08:30:00,11/10/2016,08:40:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,FAST FOOD,,,1007356,248923,40.849889158,-73.916482969,"(40.849889158, -73.916482969)"
916274658,11/10/2016,08:00:00,11/10/2016,08:15:00,11/10/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,,BOULEVARD,1016887,179406,40.659052795,-73.882369859,"(40.659052795, -73.882369859)"
814140851,11/10/2016,07:48:00,11/10/2016,07:50:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,1006985,238153,40.82032959,-73.917860479,"(40.82032959, -73.917860479)"
325210032,11/10/2016,07:30:00,11/10/2016,07:45:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,DOCTOR/DENTIST OFFICE,,,1005870,186814,40.679419849,-73.922053988,"(40.679419849, -73.922053988)"
980538512,11/10/2016,06:40:00,11/10/2016,06:55:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,FRONT OF,STREET,,,1056692,191468,40.691923946,-73.738774054,"(40.691923946, -73.738774054)"
719586896,11/10/2016,05:30:00,11/10/2016,05:40:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,GROCERY/BODEGA,,,1006496,187716,40.681894082,-73.919794069,"(40.681894082, -73.919794069)"
896342654,11/10/2016,03:15:00,11/10/2016,03:25:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,BAR/NIGHT CLUB,,,994313,198746,40.712191102,-73.963703075,"(40.712191102, -73.963703075)"
593863915,11/10/2016,01:50:00,11/10/2016,03:04:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE-HOUSE,,,1009279,179175,40.658443523,-73.909791753,"(40.658443523, -73.909791753)"
887943641,11/10/2016,00:01:00,11/10/2016,00:05:00,11/10/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,,BUS (NYC TRANSIT),,,1007456,192623,40.695360202,-73.916315915,"(40.695360202, -73.916315915)"
992898559,11/11/2016,19:45:00,11/11/2016,20:02:00,11/18/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",ATTEMPTED,FELONY,HEALTH & HOSP CORP,BRONX,40,INSIDE,HOSPITAL,,,1005294,237197,40.817709829,-73.923973014,"(40.817709829, -73.923973014)"
689433494,11/11/2016,22:00:00,11/11/2016,22:30:00,11/16/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,112,INSIDE,RESIDENCE - APT. HOUSE,,,1025591,207209,40.7353291,-73.850827963,"(40.7353291, -73.850827963)"
123823882,11/11/2016,11:30:00,11/11/2016,11:35:00,11/16/2016,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,FRONT OF,RESIDENCE - APT. HOUSE,,,1008177,233401,40.807283532,-73.913570756,"(40.807283532, -73.913570756)"
235505766,11/11/2016,18:30:00,11/11/2016,18:45:00,11/14/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,996921,176967,40.652409353,-73.954336676,"(40.652409353, -73.954336676)"
